"country","year","value","climate_model","scenario","variable"
"PHL",1980,258.827527223769,"gfdl","historic","precipitation"
"RWA",1971,93.758465977472,"gfdl","historic","precipitation"
"RWA",1972,85.2179922070344,"gfdl","historic","precipitation"
"RWA",1973,108.346877611671,"gfdl","historic","precipitation"
"RWA",1974,69.2688520606839,"gfdl","historic","precipitation"
"RWA",1975,100.887420667299,"gfdl","historic","precipitation"
"RWA",1976,68.6754335759994,"gfdl","historic","precipitation"
"RWA",1977,118.335070948026,"gfdl","historic","precipitation"
"RWA",1978,122.002092845702,"gfdl","historic","precipitation"
"RWA",1979,133.93391678229,"gfdl","historic","precipitation"
"RWA",1980,102.678137209179,"gfdl","historic","precipitation"
"SLV",1971,96.2226445087477,"gfdl","historic","precipitation"
"SLV",1972,194.137756912031,"gfdl","historic","precipitation"
"SLV",1973,193.559781465055,"gfdl","historic","precipitation"
"SLV",1974,341.347357797283,"gfdl","historic","precipitation"
"SLV",1975,167.11794605074,"gfdl","historic","precipitation"
"SLV",1976,115.504313896806,"gfdl","historic","precipitation"
"SLV",1977,90.9925425279694,"gfdl","historic","precipitation"
"SLV",1978,153.16272161609,"gfdl","historic","precipitation"
"SLV",1979,301.056554818389,"gfdl","historic","precipitation"
"SLV",1980,168.756744035862,"gfdl","historic","precipitation"
"TCD",1971,161.737683727534,"gfdl","historic","precipitation"
"TCD",1972,115.493642053876,"gfdl","historic","precipitation"
"TCD",1973,137.408816980458,"gfdl","historic","precipitation"
"TCD",1974,160.178092363077,"gfdl","historic","precipitation"
"TCD",1975,177.590927536893,"gfdl","historic","precipitation"
"TCD",1976,168.125595903858,"gfdl","historic","precipitation"
"TCD",1977,193.457016360354,"gfdl","historic","precipitation"
"TCD",1978,165.876559800602,"gfdl","historic","precipitation"
"TCD",1979,136.903441740607,"gfdl","historic","precipitation"
"TCD",1980,144.815003646304,"gfdl","historic","precipitation"
"THA",1971,169.047415133986,"gfdl","historic","precipitation"
"THA",1972,150.263989726425,"gfdl","historic","precipitation"
"THA",1973,159.055824203097,"gfdl","historic","precipitation"
"THA",1974,186.977334052014,"gfdl","historic","precipitation"
"THA",1975,226.767011171654,"gfdl","historic","precipitation"
"THA",1976,231.493807527264,"gfdl","historic","precipitation"
"THA",1977,230.110342000029,"gfdl","historic","precipitation"
"THA",1978,165.590628861417,"gfdl","historic","precipitation"
"THA",1979,176.894240533483,"gfdl","historic","precipitation"
"THA",1980,189.194883678191,"gfdl","historic","precipitation"
"BDI",1981,95.9779548912317,"gfdl","historic","precipitation"
"BDI",1982,194.612810739739,"gfdl","historic","precipitation"
"BDI",1983,148.528192807908,"gfdl","historic","precipitation"
"BDI",1984,163.717339792305,"gfdl","historic","precipitation"
"BDI",1985,179.532210967652,"gfdl","historic","precipitation"
"BDI",1986,108.123633341591,"gfdl","historic","precipitation"
"BDI",1987,176.092592124622,"gfdl","historic","precipitation"
"BDI",1988,149.346941503608,"gfdl","historic","precipitation"
"BDI",1989,115.331853837033,"gfdl","historic","precipitation"
"BDI",1990,120.089962949363,"gfdl","historic","precipitation"
"BOL",1981,134.273683124961,"gfdl","historic","precipitation"
"BOL",1982,136.262291740883,"gfdl","historic","precipitation"
"BOL",1983,109.87766971504,"gfdl","historic","precipitation"
"BOL",1984,82.7652364038547,"gfdl","historic","precipitation"
"BOL",1985,128.376266220661,"gfdl","historic","precipitation"
"BOL",1986,128.003605934574,"gfdl","historic","precipitation"
"BOL",1987,113.950554976128,"gfdl","historic","precipitation"
"BOL",1988,106.572374088021,"gfdl","historic","precipitation"
"BOL",1989,154.180647898955,"gfdl","historic","precipitation"
"BOL",1990,160.893114825029,"gfdl","historic","precipitation"
"CAF",1981,164.325148786915,"gfdl","historic","precipitation"
"CAF",1982,170.516659264297,"gfdl","historic","precipitation"
"CAF",1983,161.163277048347,"gfdl","historic","precipitation"
"CAF",1984,177.891034329324,"gfdl","historic","precipitation"
"CAF",1985,148.668112029075,"gfdl","historic","precipitation"
"CAF",1986,167.447732452972,"gfdl","historic","precipitation"
"CAF",1987,174.82135829682,"gfdl","historic","precipitation"
"CAF",1988,170.689374286491,"gfdl","historic","precipitation"
"CAF",1989,191.897817743855,"gfdl","historic","precipitation"
"CAF",1990,191.107614580464,"gfdl","historic","precipitation"
"CHL",1981,4.44730394958024,"gfdl","historic","precipitation"
"CHL",1982,7.99438545853971,"gfdl","historic","precipitation"
"CHL",1983,6.97642713681547,"gfdl","historic","precipitation"
"CHL",1984,11.0870781073845,"gfdl","historic","precipitation"
"CHL",1985,8.36916504979103,"gfdl","historic","precipitation"
"CHL",1986,7.83246513092571,"gfdl","historic","precipitation"
"CHL",1987,7.14310043195017,"gfdl","historic","precipitation"
"CHL",1988,19.0273213011876,"gfdl","historic","precipitation"
"CHL",1989,6.75089999900667,"gfdl","historic","precipitation"
"CHL",1990,5.43727036691971,"gfdl","historic","precipitation"
"CHN",1981,107.546999401493,"gfdl","historic","precipitation"
"CHN",1982,87.4702747220175,"gfdl","historic","precipitation"
"CHN",1983,83.5544515481868,"gfdl","historic","precipitation"
"CHN",1984,108.179913828714,"gfdl","historic","precipitation"
"CHN",1985,93.5959485408695,"gfdl","historic","precipitation"
"CHN",1986,96.0476673524056,"gfdl","historic","precipitation"
"CHN",1987,114.544770133723,"gfdl","historic","precipitation"
"CHN",1988,88.9377873879937,"gfdl","historic","precipitation"
"CHN",1989,102.763138588928,"gfdl","historic","precipitation"
"CHN",1990,107.164759182395,"gfdl","historic","precipitation"
"CMR",1981,258.629450667546,"gfdl","historic","precipitation"
"CMR",1982,240.635669312736,"gfdl","historic","precipitation"
"CMR",1983,217.111796217226,"gfdl","historic","precipitation"
"CMR",1984,223.87101336635,"gfdl","historic","precipitation"
"CMR",1985,264.436251539192,"gfdl","historic","precipitation"
"CMR",1986,278.594535318703,"gfdl","historic","precipitation"
"CMR",1987,228.286416393575,"gfdl","historic","precipitation"
"CMR",1988,212.810827221295,"gfdl","historic","precipitation"
"CMR",1989,271.907946617311,"gfdl","historic","precipitation"
"CMR",1990,282.976259231037,"gfdl","historic","precipitation"
"COL",1981,137.664051541743,"gfdl","historic","precipitation"
"COL",1982,130.494245889519,"gfdl","historic","precipitation"
"COL",1983,121.34717817856,"gfdl","historic","precipitation"
"COL",1984,244.984101009857,"gfdl","historic","precipitation"
"COL",1985,170.235630369881,"gfdl","historic","precipitation"
"COL",1986,141.245788972592,"gfdl","historic","precipitation"
"COL",1987,113.449745353331,"gfdl","historic","precipitation"
"COL",1988,259.748115795616,"gfdl","historic","precipitation"
"COL",1989,205.469112410716,"gfdl","historic","precipitation"
"COL",1990,142.871303788521,"gfdl","historic","precipitation"
"CRI",1981,227.044932500312,"gfdl","historic","precipitation"
"CRI",1982,104.95426597421,"gfdl","historic","precipitation"
"CRI",1983,201.862927067244,"gfdl","historic","precipitation"
"CRI",1984,268.160415934699,"gfdl","historic","precipitation"
"CRI",1985,306.364354772799,"gfdl","historic","precipitation"
"CRI",1986,267.43342993612,"gfdl","historic","precipitation"
"CRI",1987,131.527695513592,"gfdl","historic","precipitation"
"CRI",1988,258.1336157357,"gfdl","historic","precipitation"
"CRI",1989,402.723079672398,"gfdl","historic","precipitation"
"CRI",1990,344.544018444876,"gfdl","historic","precipitation"
"DOM",1981,105.186125478045,"gfdl","historic","precipitation"
"DOM",1982,87.2053718277855,"gfdl","historic","precipitation"
"DOM",1983,88.3447965983353,"gfdl","historic","precipitation"
"DOM",1984,111.557834705343,"gfdl","historic","precipitation"
"DOM",1985,149.026784387005,"gfdl","historic","precipitation"
"DOM",1986,96.2640078899622,"gfdl","historic","precipitation"
"DOM",1987,89.4555821072925,"gfdl","historic","precipitation"
"DOM",1988,140.216691941918,"gfdl","historic","precipitation"
"DOM",1989,123.515698952532,"gfdl","historic","precipitation"
"DOM",1990,98.3789909454459,"gfdl","historic","precipitation"
"EGY",1981,0.129691342303234,"gfdl","historic","precipitation"
"EGY",1982,0.0526158977393774,"gfdl","historic","precipitation"
"EGY",1983,0.0350172657924311,"gfdl","historic","precipitation"
"EGY",1984,0.0119304034449315,"gfdl","historic","precipitation"
"EGY",1985,0.028316737099236,"gfdl","historic","precipitation"
"EGY",1986,0.547016813091276,"gfdl","historic","precipitation"
"EGY",1987,0.297525935884713,"gfdl","historic","precipitation"
"EGY",1988,0.0315194742931332,"gfdl","historic","precipitation"
"EGY",1989,0.0263543147606067,"gfdl","historic","precipitation"
"EGY",1990,0.343134268621001,"gfdl","historic","precipitation"
"GHA",1981,148.63821972938,"gfdl","historic","precipitation"
"GHA",1982,114.154095850657,"gfdl","historic","precipitation"
"GHA",1983,154.447511243709,"gfdl","historic","precipitation"
"GHA",1984,122.465032847128,"gfdl","historic","precipitation"
"GHA",1985,129.459039799128,"gfdl","historic","precipitation"
"GHA",1986,152.510439224331,"gfdl","historic","precipitation"
"GHA",1987,174.813894849455,"gfdl","historic","precipitation"
"GHA",1988,120.748064273115,"gfdl","historic","precipitation"
"GHA",1989,155.785144810085,"gfdl","historic","precipitation"
"GHA",1990,168.40572976527,"gfdl","historic","precipitation"
"GTM",1981,226.46799496764,"gfdl","historic","precipitation"
"GTM",1982,66.8889347336486,"gfdl","historic","precipitation"
"GTM",1983,50.1383348733242,"gfdl","historic","precipitation"
"GTM",1984,474.167027221025,"gfdl","historic","precipitation"
"GTM",1985,325.819594880256,"gfdl","historic","precipitation"
"GTM",1986,98.9949217279134,"gfdl","historic","precipitation"
"GTM",1987,67.8212515028309,"gfdl","historic","precipitation"
"GTM",1988,236.837062421898,"gfdl","historic","precipitation"
"GTM",1989,227.587135908383,"gfdl","historic","precipitation"
"GTM",1990,175.326406949842,"gfdl","historic","precipitation"
"KEN",1981,117.437490757639,"gfdl","historic","precipitation"
"KEN",1982,102.108458912357,"gfdl","historic","precipitation"
"KEN",1983,62.1083550391237,"gfdl","historic","precipitation"
"KEN",1984,76.4569007996412,"gfdl","historic","precipitation"
"KEN",1985,186.466584557299,"gfdl","historic","precipitation"
"KEN",1986,80.6087540183612,"gfdl","historic","precipitation"
"KEN",1987,56.0790494209113,"gfdl","historic","precipitation"
"KEN",1988,65.7682991942415,"gfdl","historic","precipitation"
"KEN",1989,47.5799992790467,"gfdl","historic","precipitation"
"KEN",1990,73.260109468707,"gfdl","historic","precipitation"
"MAR",1981,10.2676498358226,"gfdl","historic","precipitation"
"MAR",1982,29.6662863942814,"gfdl","historic","precipitation"
"MAR",1983,34.0578560271256,"gfdl","historic","precipitation"
"MAR",1984,46.2506004547344,"gfdl","historic","precipitation"
"MAR",1985,44.4219025955436,"gfdl","historic","precipitation"
"MAR",1986,22.9244534948727,"gfdl","historic","precipitation"
"MAR",1987,33.7229523529064,"gfdl","historic","precipitation"
"MAR",1988,15.2925128702746,"gfdl","historic","precipitation"
"MAR",1989,9.10503626448888,"gfdl","historic","precipitation"
"MAR",1990,30.3556405203799,"gfdl","historic","precipitation"
"MEX",1981,123.37611921709,"gfdl","historic","precipitation"
"MEX",1982,115.994884743611,"gfdl","historic","precipitation"
"MEX",1983,91.0340784374209,"gfdl","historic","precipitation"
"MEX",1984,149.024542899461,"gfdl","historic","precipitation"
"MEX",1985,152.514378239049,"gfdl","historic","precipitation"
"MEX",1986,112.708751770464,"gfdl","historic","precipitation"
"MEX",1987,90.5894064131441,"gfdl","historic","precipitation"
"MEX",1988,121.755962590689,"gfdl","historic","precipitation"
"MEX",1989,145.936147663091,"gfdl","historic","precipitation"
"MEX",1990,115.236244345746,"gfdl","historic","precipitation"
"MOZ",1981,159.312845831804,"gfdl","historic","precipitation"
"MOZ",1982,124.533110612613,"gfdl","historic","precipitation"
"MOZ",1983,171.577238245525,"gfdl","historic","precipitation"
"MOZ",1984,160.930957354692,"gfdl","historic","precipitation"
"MOZ",1985,175.160177319536,"gfdl","historic","precipitation"
"MOZ",1986,153.08764949439,"gfdl","historic","precipitation"
"MOZ",1987,157.935350840275,"gfdl","historic","precipitation"
"MOZ",1988,179.607207788854,"gfdl","historic","precipitation"
"MOZ",1989,149.235999320774,"gfdl","historic","precipitation"
"MOZ",1990,174.444128219225,"gfdl","historic","precipitation"
"NIC",1981,87.7609064630002,"gfdl","historic","precipitation"
"NIC",1982,35.1436080842505,"gfdl","historic","precipitation"
"NIC",1983,77.7853422511642,"gfdl","historic","precipitation"
"NIC",1984,230.335035599747,"gfdl","historic","precipitation"
"NIC",1985,203.134273894095,"gfdl","historic","precipitation"
"NIC",1986,91.2610053534786,"gfdl","historic","precipitation"
"NIC",1987,65.863654379581,"gfdl","historic","precipitation"
"NIC",1988,132.982169981411,"gfdl","historic","precipitation"
"NIC",1989,139.076157575302,"gfdl","historic","precipitation"
"NIC",1990,94.6014017445365,"gfdl","historic","precipitation"
"PAN",1981,220.988929974389,"gfdl","historic","precipitation"
"PAN",1982,159.848839239177,"gfdl","historic","precipitation"
"PAN",1983,233.046898643136,"gfdl","historic","precipitation"
"PAN",1984,232.130171256091,"gfdl","historic","precipitation"
"PAN",1985,275.399409674639,"gfdl","historic","precipitation"
"PAN",1986,252.593829336664,"gfdl","historic","precipitation"
"PAN",1987,171.440840274809,"gfdl","historic","precipitation"
"PAN",1988,306.668017810982,"gfdl","historic","precipitation"
"PAN",1989,355.81442984536,"gfdl","historic","precipitation"
"PAN",1990,314.358828688852,"gfdl","historic","precipitation"
"PER",1981,113.547281561685,"gfdl","historic","precipitation"
"PER",1982,101.684503136702,"gfdl","historic","precipitation"
"PER",1983,97.4014062584112,"gfdl","historic","precipitation"
"PER",1984,76.1341211369394,"gfdl","historic","precipitation"
"PER",1985,107.362213619386,"gfdl","historic","precipitation"
"PER",1986,90.3420832889554,"gfdl","historic","precipitation"
"PER",1987,102.994673968559,"gfdl","historic","precipitation"
"PER",1988,68.6055236604131,"gfdl","historic","precipitation"
"PER",1989,126.921141445304,"gfdl","historic","precipitation"
"PER",1990,108.176901603916,"gfdl","historic","precipitation"
"PHL",1981,257.793313875434,"gfdl","historic","precipitation"
"PHL",1982,256.00334591178,"gfdl","historic","precipitation"
"PHL",1983,161.636369911487,"gfdl","historic","precipitation"
"PHL",1984,173.8593753687,"gfdl","historic","precipitation"
"PHL",1985,232.173818573428,"gfdl","historic","precipitation"
"PHL",1986,215.805985635765,"gfdl","historic","precipitation"
"PHL",1987,141.43811021628,"gfdl","historic","precipitation"
"PHL",1988,188.574437444266,"gfdl","historic","precipitation"
"PHL",1989,214.49055020348,"gfdl","historic","precipitation"
"PHL",1990,235.459081954729,"gfdl","historic","precipitation"
"RWA",1981,74.699532651613,"gfdl","historic","precipitation"
"RWA",1982,142.262801005856,"gfdl","historic","precipitation"
"RWA",1983,113.204300391527,"gfdl","historic","precipitation"
"RWA",1984,115.474019953048,"gfdl","historic","precipitation"
"RWA",1985,128.226287127249,"gfdl","historic","precipitation"
"RWA",1986,66.2553848171661,"gfdl","historic","precipitation"
"RWA",1987,136.014146659257,"gfdl","historic","precipitation"
"RWA",1988,113.059961466842,"gfdl","historic","precipitation"
"RWA",1989,95.6576304354632,"gfdl","historic","precipitation"
"RWA",1990,108.352845562136,"gfdl","historic","precipitation"
"SLV",1981,231.482754406674,"gfdl","historic","precipitation"
"SLV",1982,45.1803958220597,"gfdl","historic","precipitation"
"SLV",1983,40.1510555482958,"gfdl","historic","precipitation"
"SLV",1984,398.108051474873,"gfdl","historic","precipitation"
"SLV",1985,311.212526653872,"gfdl","historic","precipitation"
"SLV",1986,68.8598974153625,"gfdl","historic","precipitation"
"SLV",1987,15.9843234465013,"gfdl","historic","precipitation"
"SLV",1988,206.258435357991,"gfdl","historic","precipitation"
"SLV",1989,266.861709010834,"gfdl","historic","precipitation"
"SLV",1990,200.588602205876,"gfdl","historic","precipitation"
"TCD",1981,196.376759383467,"gfdl","historic","precipitation"
"TCD",1982,80.3890603721882,"gfdl","historic","precipitation"
