"V1","country","year","value","crop_model","climate_model","scenario","co2","irrigation"
41202,"TCD",2023,0.43612192495565,"lpjml","gfdl","rcp2.6","no","no"
41203,"TCD",2024,0.400928435920087,"lpjml","gfdl","rcp2.6","no","no"
41204,"TCD",2025,0.397854666829489,"lpjml","gfdl","rcp2.6","no","no"
41205,"TCD",2026,0.440651176660956,"lpjml","gfdl","rcp2.6","no","no"
41206,"TCD",2027,0.417308530686532,"lpjml","gfdl","rcp2.6","no","no"
41207,"TCD",2028,0.503031966309257,"lpjml","gfdl","rcp2.6","no","no"
41208,"TCD",2029,0.536201527620199,"lpjml","gfdl","rcp2.6","no","no"
41209,"TCD",2030,0.466022211113489,"lpjml","gfdl","rcp2.6","no","no"
41220,"THA",2021,3.09442157638212,"lpjml","gfdl","rcp2.6","no","no"
41221,"THA",2022,3.23847893214964,"lpjml","gfdl","rcp2.6","no","no"
41222,"THA",2023,3.1891053203479,"lpjml","gfdl","rcp2.6","no","no"
41223,"THA",2024,2.86987662146612,"lpjml","gfdl","rcp2.6","no","no"
41224,"THA",2025,2.75938456427612,"lpjml","gfdl","rcp2.6","no","no"
41225,"THA",2026,3.06195580627077,"lpjml","gfdl","rcp2.6","no","no"
41226,"THA",2027,3.01475391921509,"lpjml","gfdl","rcp2.6","no","no"
41227,"THA",2028,2.93216892911324,"lpjml","gfdl","rcp2.6","no","no"
41228,"THA",2029,3.07113817028737,"lpjml","gfdl","rcp2.6","no","no"
41229,"THA",2030,2.74830840354911,"lpjml","gfdl","rcp2.6","no","no"
41550,"BDI",2031,0.802955067722157,"lpjml","gfdl","rcp2.6","no","no"
41551,"BDI",2032,0.598061645684711,"lpjml","gfdl","rcp2.6","no","no"
41552,"BDI",2033,0.636673080719717,"lpjml","gfdl","rcp2.6","no","no"
41553,"BDI",2034,0.793273310099394,"lpjml","gfdl","rcp2.6","no","no"
41554,"BDI",2035,0.800167648109609,"lpjml","gfdl","rcp2.6","no","no"
41555,"BDI",2036,0.756830165816221,"lpjml","gfdl","rcp2.6","no","no"
41556,"BDI",2037,0.711967028586417,"lpjml","gfdl","rcp2.6","no","no"
41557,"BDI",2038,0.786158033449439,"lpjml","gfdl","rcp2.6","no","no"
41558,"BDI",2039,0.75912158148282,"lpjml","gfdl","rcp2.6","no","no"
41559,"BDI",2040,0.773753756598122,"lpjml","gfdl","rcp2.6","no","no"
41650,"BOL",2031,2.53683002149643,"lpjml","gfdl","rcp2.6","no","no"
41651,"BOL",2032,1.98708840226382,"lpjml","gfdl","rcp2.6","no","no"
41652,"BOL",2033,1.82622259383524,"lpjml","gfdl","rcp2.6","no","no"
41653,"BOL",2034,1.52892401869374,"lpjml","gfdl","rcp2.6","no","no"
41654,"BOL",2035,1.37670405148574,"lpjml","gfdl","rcp2.6","no","no"
41655,"BOL",2036,2.00889527986801,"lpjml","gfdl","rcp2.6","no","no"
41656,"BOL",2037,2.11167424976534,"lpjml","gfdl","rcp2.6","no","no"
41657,"BOL",2038,2.04962671703332,"lpjml","gfdl","rcp2.6","no","no"
41658,"BOL",2039,1.65996842715058,"lpjml","gfdl","rcp2.6","no","no"
41659,"BOL",2040,2.18247152421039,"lpjml","gfdl","rcp2.6","no","no"
41700,"CAF",2031,0.539413212554197,"lpjml","gfdl","rcp2.6","no","no"
41701,"CAF",2032,0.596825086546161,"lpjml","gfdl","rcp2.6","no","no"
41702,"CAF",2033,0.640611132326207,"lpjml","gfdl","rcp2.6","no","no"
41703,"CAF",2034,0.585340020714822,"lpjml","gfdl","rcp2.6","no","no"
41704,"CAF",2035,0.591000139852044,"lpjml","gfdl","rcp2.6","no","no"
41705,"CAF",2036,0.619094132563965,"lpjml","gfdl","rcp2.6","no","no"
41706,"CAF",2037,0.568526902468725,"lpjml","gfdl","rcp2.6","no","no"
41707,"CAF",2038,0.552748594952322,"lpjml","gfdl","rcp2.6","no","no"
41708,"CAF",2039,0.562973487853741,"lpjml","gfdl","rcp2.6","no","no"
41709,"CAF",2040,0.576989108230647,"lpjml","gfdl","rcp2.6","no","no"
41730,"CHL",2031,0.436802576433129,"lpjml","gfdl","rcp2.6","no","no"
41731,"CHL",2032,0.390405881483414,"lpjml","gfdl","rcp2.6","no","no"
41732,"CHL",2033,0.333673040310772,"lpjml","gfdl","rcp2.6","no","no"
41733,"CHL",2034,0.276407216968256,"lpjml","gfdl","rcp2.6","no","no"
41734,"CHL",2035,0.286653487591535,"lpjml","gfdl","rcp2.6","no","no"
41735,"CHL",2036,0.258597656191452,"lpjml","gfdl","rcp2.6","no","no"
41736,"CHL",2037,0.339765464627683,"lpjml","gfdl","rcp2.6","no","no"
41737,"CHL",2038,0.351878334452952,"lpjml","gfdl","rcp2.6","no","no"
41738,"CHL",2039,0.281998567128111,"lpjml","gfdl","rcp2.6","no","no"
41739,"CHL",2040,0.15043011929979,"lpjml","gfdl","rcp2.6","no","no"
41740,"CHN",2031,3.27147439077826,"lpjml","gfdl","rcp2.6","no","no"
41741,"CHN",2032,3.22789880267698,"lpjml","gfdl","rcp2.6","no","no"
